Customer id,Gender,Age,City,Policy id,Policy number,Purchase Method,Coverage type,Policy start date,Policy end date,Policy renewed in next year,Premium,Claims,Claim id,Claim date,Settlement date,Claims amount,Complaints,Complaint id,Complaint file date,Complaint resolution date,Complaint communication channel,Survey year,Satisfaction Score
dj_1233,Male,24,Markham,826,B400826,Direct purchase,B,5/18/2018,5/18/2019,Yes,2214,No,,,,,No,,,,,2018,5
dj_1598,Female,37,Hamilton,827,B400823,Third party Agent,D,5/18/2018,5/18/2019,Yes,2566,No,,,,,No,,,,,2018,4.3
dj_1963,Male,24,Kitchener,828,B400827,Direct purchase,A,5/18/2018,5/18/2019,Yes,2093,No,,,,,No,,,,,2018,3.7
dj_139,Male,53,Ottawa,829,B400828,Third party Agent,A,5/19/2018,5/19/2019,Yes,3982,No,,,,,No,,,,,2018,5
dj_504,Female,51,Ottawa,830,B400829,Third party Agent,C,5/19/2018,5/19/2019,Yes,3388,No,,,,,No,,,,,2018,5
dj_869,Female,25,Brampton,831,B400833,Direct purchase,D,5/19/2018,5/19/2019,Yes,5582,No,,,,,No,,,,,2018,5
dj_1234,Female,68,Ottawa,832,B400830,Direct purchase,B,5/19/2018,5/19/2019,Yes,5163,No,,,,,No,,,,,2018,4.4
dj_1599,Female,51,Windsor,833,B400831,Direct purchase,A,5/19/2018,5/19/2019,Yes,2126,No,,,,,No,,,,,2018,4.6
dj_1964,Female,23,Ottawa,834,B400832,Direct purchase,B,5/19/2018,5/19/2019,Yes,4769,No,,,,,No,,,,,2018,4.8
dj_140,Female,70,Windsor,835,B400837,Direct purchase,C,5/20/2018,5/20/2019,Yes,3233,No,,,,,No,,,,,2018,4.4
dj_505,Male,43,Toronto,836,B400835,Third party Agent,B,5/20/2018,5/20/2019,Yes,1772,No,,,,,No,,,,,2018,5
dj_870,Female,34,Windsor,837,B400839,Direct purchase,B,5/20/2018,5/20/2019,Yes,2923,No,,,,,No,,,,,2018,5
dj_1235,Male,52,Vaughan,838,B400836,Direct purchase,D,5/20/2018,5/20/2019,Yes,4584,No,,,,,No,,,,,2018,4.9
dj_1600,Male,30,Hamilton,839,B400838,Direct purchase,A,5/20/2018,5/20/2019,Yes,2468,No,,,,,No,,,,,2018,5
dj_1965,Male,23,Windsor,840,B400834,Third party Agent,B,5/20/2018,5/20/2019,Yes,5135,No,,,,,No,,,,,2018,4.4
dj_141,Female,63,Mississauga,841,B400840,Third party Agent,D,5/21/2018,5/21/2019,Yes,3103,No,,,,,No,,,,,2018,5
dj_506,Female,59,Mississauga,842,B400845,Direct purchase,D,5/21/2018,5/21/2019,Yes,7637,No,,,,,No,,,,,2018,5
dj_871,Male,43,Brampton,843,B400842,Third party Agent,D,5/21/2018,5/21/2019,Yes,5093,No,,,,,No,,,,,2018,5
dj_1236,Female,29,Markham,844,B400843,Direct purchase,A,5/21/2018,5/21/2019,Yes,3692,No,,,,,No,,,,,2018,5
dj_1601,Male,36,Brampton,845,B400844,Direct purchase,B,5/21/2018,5/21/2019,Yes,1878,No,,,,,No,,,,,2018,5
dj_1966,Male,51,Mississauga,846,B400841,Third party Agent,D,5/21/2018,5/21/2019,Yes,7528,No,,,,,No,,,,,2018,5
dj_142,Male,36,Brampton,847,B400846,Third party Agent,B,5/22/2018,5/22/2019,Yes,3246,No,,,,,No,,,,,2018,5
dj_507,Female,19,Windsor,848,B400847,Third party Agent,A,5/22/2018,5/22/2019,Yes,3651,No,,,,,No,,,,,2018,5
dj_872,Female,30,Kitchener,849,B400851,Direct purchase,C,5/22/2018,5/22/2019,Yes,5961,No,,,,,No,,,,,2018,5
dj_1237,Female,24,Windsor,850,B400848,Direct purchase,A,5/22/2018,5/22/2019,Yes,2325,No,,,,,No,,,,,2018,5
dj_1602,Male,61,Ottawa,851,B400849,Direct purchase,D,5/22/2018,5/22/2019,Yes,4178,No,,,,,No,,,,,2018,3.6
dj_1967,Female,64,London,852,B400850,Direct purchase,A,5/22/2018,5/22/2019,Yes,1702,No,,,,,No,,,,,2018,4
dj_143,Female,24,Kitchener,853,B400855,Direct purchase,C,5/23/2018,5/23/2019,Yes,5205,No,,,,,No,,,,,2018,5
dj_508,Male,41,Kitchener,854,B400853,Third party Agent,C,5/23/2018,5/23/2019,No,5746,No,,,,,No,,,,,2018,3.9
dj_873,Female,36,Toronto,855,B400857,Direct purchase,A,5/23/2018,5/23/2019,Yes,2203,No,,,,,No,,,,,2018,4.5
dj_1238,Female,27,London,856,B400854,Direct purchase,C,5/23/2018,5/23/2019,Yes,2353,No,,,,,No,,,,,2018,4.7
dj_1603,Female,69,Vaughan,857,B400852,Third party Agent,A,5/23/2018,5/23/2019,Yes,2830,No,,,,,No,,,,,2018,4.3
dj_1968,Male,45,Mississauga,858,B400856,Direct purchase,A,5/23/2018,5/23/2019,Yes,1868,No,,,,,No,,,,,2018,5
dj_144,Female,34,Mississauga,859,B400858,Third party Agent,B,5/24/2018,5/24/2019,Yes,2308,No,,,,,No,,,,,2018,4.7
dj_509,Female,53,London,860,B400859,Third party Agent,B,5/24/2018,5/24/2019,Yes,4643,No,,,,,No,,,,,2018,5
dj_874,Male,40,Brampton,861,B400860,Third party Agent,A,5/24/2018,5/24/2019,Yes,2057,No,,,,,No,,,,,2018,4.3
dj_1239,Male,60,Vaughan,862,B400861,Direct purchase,C,5/24/2018,5/24/2019,Yes,3548,No,,,,,No,,,,,2018,5
dj_1604,Male,69,Markham,863,B400862,Direct purchase,B,5/24/2018,5/24/2019,Yes,5906,No,,,,,No,,,,,2018,5
dj_1969,Female,43,Kitchener,864,B400863,Direct purchase,B,5/24/2018,5/24/2019,Yes,3306,No,,,,,No,,,,,2018,4.9
dj_145,Male,64,Ottawa,865,B400864,Third party Agent,C,5/25/2018,5/25/2019,Yes,4285,No,,,,,No,,,,,2018,4.7
dj_510,Female,27,Windsor,866,B400868,Direct purchase,A,5/25/2018,5/25/2019,Yes,3631,No,,,,,No,,,,,2018,4.1
dj_875,Female,63,Vaughan,867,B400869,Direct purchase,A,5/25/2018,5/25/2019,Yes,3251,No,,,,,No,,,,,2018,4.8
dj_1240,Male,53,Mississauga,868,B400865,Direct purchase,D,5/25/2018,5/25/2019,Yes,4743,No,,,,,No,,,,,2018,4.3
dj_1605,Male,62,Kitchener,869,B400866,Direct purchase,C,5/25/2018,5/25/2019,Yes,3824,No,,,,,No,,,,,2018,5
dj_1970,Female,50,Markham,870,B400867,Direct purchase,D,5/25/2018,5/25/2019,Yes,9502,No,,,,,No,,,,,2018,4.4
dj_146,Female,63,Ottawa,871,B400874,Direct purchase,A,5/26/2018,5/26/2019,No,1206,No,,,,,No,,,,,2018,4
dj_511,Male,60,Ottawa,872,B400872,Third party Agent,A,5/26/2018,5/26/2019,Yes,2207,No,,,,,No,,,,,2018,4.5
dj_876,Female,30,London,873,B400875,Direct purchase,A,5/26/2018,5/26/2019,Yes,2608,No,,,,,No,,,,,2018,4.5
dj_1241,Male,41,Mississauga,874,B400873,Direct purchase,A,5/26/2018,5/26/2019,Yes,1692,No,,,,,No,,,,,2018,4.9
dj_1606,Female,42,London,875,B400870,Third party Agent,A,5/26/2018,5/26/2019,Yes,1859,No,,,,,No,,,,,2018,4
dj_1971,Male,70,Kitchener,876,B400871,Third party Agent,C,5/26/2018,5/26/2019,Yes,5191,No,,,,,No,,,,,2018,5
dj_147,Female,63,London,877,B400876,Third party Agent,B,5/27/2018,5/27/2019,Yes,2515,No,,,,,No,,,,,2018,3.8
dj_512,Female,26,Toronto,878,B400878,Third party Agent,A,5/27/2018,5/27/2019,No,3345,No,,,,,No,,,,,2018,4
dj_877,Male,57,Brampton,879,B400879,Third party Agent,B,5/27/2018,5/27/2019,Yes,2732,No,,,,,No,,,,,2018,5
dj_1242,Female,65,Toronto,880,B400880,Direct purchase,B,5/27/2018,5/27/2019,Yes,3915,No,,,,,No,,,,,2018,4.5
dj_1607,Male,23,Markham,881,B400877,Third party Agent,A,5/27/2018,5/27/2019,Yes,2241,No,,,,,No,,,,,2018,4.2
dj_1972,Male,42,Brampton,882,B400881,Direct purchase,A,5/27/2018,5/27/2019,Yes,1958,No,,,,,No,,,,,2018,4.9
dj_148,Male,62,London,883,B400882,Third party Agent,D,5/28/2018,5/28/2019,Yes,5995,No,,,,,No,,,,,2018,4.8
dj_513,Female,59,Mississauga,884,B400884,Third party Agent,C,5/28/2018,5/28/2019,Yes,1725,No,,,,,No,,,,,2018,4.8
dj_878,Female,54,Brampton,885,B400887,Direct purchase,C,5/28/2018,5/28/2019,Yes,2415,No,,,,,No,,,,,2018,4.9
dj_1243,Male,56,London,886,B400885,Direct purchase,A,5/28/2018,5/28/2019,Yes,2460,No,,,,,No,,,,,2018,4.7
dj_1608,Female,34,Ottawa,887,B400883,Third party Agent,B,5/28/2018,5/28/2019,Yes,2154,No,,,,,No,,,,,2018,4.6
dj_1973,Female,58,Hamilton,888,B400886,Direct purchase,C,5/28/2018,5/28/2019,Yes,4242,No,,,,,No,,,,,2018,4.9
dj_149,Female,42,Vaughan,889,B400888,Third party Agent,C,5/29/2018,5/29/2019,Yes,4167,No,,,,,No,,,,,2018,5
dj_514,Male,67,Windsor,890,B400892,Direct purchase,C,5/29/2018,5/29/2019,No,5577,No,,,,,No,,,,,2018,4
dj_879,Female,21,Toronto,891,B400893,Direct purchase,D,5/29/2018,5/29/2019,Yes,7869,No,,,,,No,,,,,2018,5
dj_1244,Male,66,Mississauga,892,B400890,Direct purchase,C,5/29/2018,5/29/2019,Yes,5419,No,,,,,No,,,,,2018,4.6
dj_1609,Female,19,Toronto,893,B400891,Direct purchase,C,5/29/2018,5/29/2019,Yes,1988,No,,,,,No,,,,,2018,4.9
dj_1974,Male,59,Ottawa,894,B400889,Third party Agent,A,5/29/2018,5/29/2019,Yes,1762,No,,,,,No,,,,,2018,5
dj_150,Female,39,Markham,895,B400899,Direct purchase,B,5/30/2018,5/30/2019,No,3824,No,,,,,No,,,,,2018,4
dj_515,Female,42,Kitchener,896,B400896,Third party Agent,A,5/30/2018,5/30/2019,Yes,1736,No,,,,,No,,,,,2018,5
dj_880,Male,20,Windsor,897,B400897,Third party Agent,D,5/30/2018,5/30/2019,No,8671,No,,,,,No,,,,,2018,4.3
dj_1245,Female,55,Mississauga,898,B400898,Direct purchase,B,5/30/2018,5/30/2019,Yes,2253,No,,,,,No,,,,,2018,5
dj_1610,Male,61,Ottawa,899,B400894,Third party Agent,A,5/30/2018,5/30/2019,Yes,2950,No,,,,,No,,,,,2018,4.1
dj_1975,Female,58,Toronto,900,B400895,Third party Agent,A,5/30/2018,5/30/2019,Yes,2994,No,,,,,No,,,,,2018,3.7
dj_151,Male,42,Toronto,901,B400900,Third party Agent,B,5/31/2018,5/31/2019,Yes,3035,No,,,,,No,,,,,2018,4.9
dj_516,Female,47,Vaughan,902,B400903,Third party Agent,B,5/31/2018,5/31/2019,Yes,5457,No,,,,,No,,,,,2018,3.9
dj_881,Female,29,Ottawa,903,B400905,Direct purchase,C,5/31/2018,5/31/2019,Yes,2305,No,,,,,No,,,,,2018,4.8
dj_1246,Male,42,Ottawa,904,B400904,Direct purchase,A,5/31/2018,5/31/2019,Yes,1388,No,,,,,No,,,,,2018,4.5
dj_1611,Male,38,Toronto,905,B400901,Third party Agent,C,5/31/2018,5/31/2019,Yes,3857,No,,,,,No,,,,,2018,5
dj_1976,Male,67,Windsor,906,B400902,Third party Agent,C,5/31/2018,5/31/2019,Yes,3877,No,,,,,No,,,,,2018,5
dj_152,Female,26,Brampton,907,B400906,Third party Agent,B,6/1/2018,6/1/2019,Yes,3811,No,,,,,No,,,,,2018,4.7
dj_517,Male,34,Windsor,908,B400909,Third party Agent,D,6/1/2018,6/1/2019,Yes,5393,No,,,,,No,,,,,2018,4.6
dj_882,Female,24,Brampton,909,B400911,Direct purchase,A,6/1/2018,6/1/2019,Yes,3472,No,,,,,No,,,,,2018,5
dj_1247,Female,45,Toronto,910,B400910,Direct purchase,D,6/1/2018,6/1/2019,Yes,3770,No,,,,,No,,,,,2018,5
dj_1612,Female,65,Ottawa,911,B400907,Third party Agent,C,6/1/2018,6/1/2019,Yes,1713,No,,,,,No,,,,,2018,4.7
dj_1977,Female,34,Vaughan,912,B400908,Third party Agent,B,6/1/2018,6/1/2019,Yes,4559,No,,,,,No,,,,,2018,5
dj_153,Female,52,Kitchener,913,B400912,Third party Agent,D,6/2/2018,6/2/2019,Yes,2607,No,,,,,No,,,,,2018,5
dj_518,Female,38,Mississauga,914,B400917,Direct purchase,C,6/2/2018,6/2/2019,Yes,3079,No,,,,,No,,,,,2018,4.4
dj_883,Male,50,Mississauga,915,B400913,Third party Agent,B,6/2/2018,6/2/2019,Yes,1617,No,,,,,No,,,,,2018,4.7
dj_1248,Female,48,Kitchener,916,B400914,Direct purchase,D,6/2/2018,6/2/2019,Yes,2347,No,,,,,No,,,,,2018,5
dj_1613,Male,42,Markham,917,B400915,Direct purchase,C,6/2/2018,6/2/2019,Yes,4260,No,,,,,No,,,,,2018,4.1
dj_1978,Female,20,Hamilton,918,B400916,Direct purchase,D,6/2/2018,6/2/2019,Yes,8029,No,,,,,No,,,,,2018,3.7
dj_154,Male,63,Windsor,919,B400922,Direct purchase,A,6/3/2018,6/3/2019,Yes,1866,No,,,,,No,,,,,2018,4.7
dj_519,Female,38,Brampton,920,B400920,Third party Agent,B,6/3/2018,6/3/2019,Yes,4404,No,,,,,No,,,,,2018,4.1
dj_884,Female,22,Vaughan,921,B400923,Direct purchase,C,6/3/2018,6/3/2019,Yes,5112,No,,,,,No,,,,,2018,4.9
dj_1249,Male,27,Windsor,922,B400921,Direct purchase,C,6/3/2018,6/3/2019,Yes,3286,No,,,,,No,,,,,2018,4.5
dj_1614,Female,48,Hamilton,923,B400918,Third party Agent,D,6/3/2018,6/3/2019,Yes,7917,No,,,,,No,,,,,2018,3.6
dj_1979,Female,59,Hamilton,924,B400919,Third party Agent,A,6/3/2018,6/3/2019,Yes,1470,No,,,,,No,,,,,2018,4.5
dj_155,Female,63,Windsor,925,B400924,Third party Agent,B,6/4/2018,6/4/2019,Yes,4879,No,,,,,No,,,,,2018,5
dj_520,Male,53,Hamilton,926,B400926,Third party Agent,A,6/4/2018,6/4/2019,Yes,1700,No,,,,,No,,,,,2018,5
dj_885,Female,39,Mississauga,927,B400929,Direct purchase,C,6/4/2018,6/4/2019,Yes,2759,No,,,,,No,,,,,2018,4.1
dj_1250,Male,58,Ottawa,928,B400927,Direct purchase,C,6/4/2018,6/4/2019,Yes,5689,No,,,,,No,,,,,2018,4.3
dj_1615,Male,57,Windsor,929,B400925,Third party Agent,A,6/4/2018,6/4/2019,Yes,3216,No,,,,,No,,,,,2018,4.2
dj_1980,Male,21,Hamilton,930,B400928,Direct purchase,C,6/4/2018,6/4/2019,Yes,5926,No,,,,,No,,,,,2018,4.9
dj_156,Female,65,Brampton,931,B400930,Third party Agent,A,6/5/2018,6/5/2019,Yes,3211,No,,,,,No,,,,,2018,3.8
dj_521,Female,48,Hamilton,932,B400932,Third party Agent,D,6/5/2018,6/5/2019,Yes,6544,No,,,,,No,,,,,2018,5
dj_886,Male,31,Kitchener,933,B400933,Third party Agent,D,6/5/2018,6/5/2019,Yes,3236,No,,,,,No,,,,,2018,5
dj_1251,Female,32,Hamilton,934,B400934,Direct purchase,B,6/5/2018,6/5/2019,Yes,5508,No,,,,,No,,,,,2018,4.5
dj_1616,Female,59,London,935,B400935,Direct purchase,B,6/5/2018,6/5/2019,Yes,3173,No,,,,,No,,,,,2018,4.8
dj_1981,Male,61,Hamilton,936,B400931,Third party Agent,C,6/5/2018,6/5/2019,Yes,4438,No,,,,,No,,,,,2018,5
dj_157,Male,54,Ottawa,937,B400936,Third party Agent,A,6/6/2018,6/6/2019,Yes,1572,No,,,,,No,,,,,2018,5
dj_522,Female,69,London,938,B400940,Direct purchase,B,6/6/2018,6/6/2019,Yes,5677,No,,,,,No,,,,,2018,5
dj_887,Female,25,Hamilton,939,B400941,Direct purchase,D,6/6/2018,6/6/2019,Yes,3623,No,,,,,No,,,,,2018,5
dj_1252,Male,67,Brampton,940,B400938,Direct purchase,D,6/6/2018,6/6/2019,Yes,1957,No,,,,,No,,,,,2018,4.7
dj_1617,Female,51,Hamilton,941,B400939,Direct purchase,C,6/6/2018,6/6/2019,Yes,4820,No,,,,,No,,,,,2018,5
dj_1982,Male,37,Windsor,942,B400937,Third party Agent,B,6/6/2018,6/6/2019,Yes,1974,No,,,,,No,,,,,2018,4.3
dj_158,Female,19,Vaughan,943,B400945,Direct purchase,D,6/7/2018,6/7/2019,Yes,2867,No,,,,,No,,,,,2018,4.2
dj_523,Male,20,Mississauga,944,B400943,Third party Agent,A,6/7/2018,6/7/2019,Yes,1485,No,,,,,No,,,,,2018,4.3
dj_888,Female,44,Hamilton,945,B400947,Direct purchase,C,6/7/2018,6/7/2019,Yes,4395,No,,,,,No,,,,,2018,5
dj_1253,Female,30,Markham,946,B400944,Direct purchase,B,6/7/2018,6/7/2019,Yes,2651,No,,,,,No,,,,,2018,5
dj_1618,Female,61,Kitchener,947,B400942,Third party Agent,B,6/7/2018,6/7/2019,Yes,4687,No,,,,,No,,,,,2018,5
dj_1983,Female,64,Kitchener,948,B400946,Direct purchase,D,6/7/2018,6/7/2019,Yes,6647,No,,,,,No,,,,,2018,4.4
dj_159,Female,26,Kitchener,949,B400948,Third party Agent,A,6/8/2018,6/8/2019,Yes,1767,No,,,,,No,,,,,2018,4.5
dj_524,Female,34,Markham,950,B400950,Third party Agent,D,6/8/2018,6/8/2019,Yes,3745,No,,,,,No,,,,,2018,5
dj_889,Male,22,London,951,B400951,Third party Agent,A,6/8/2018,6/8/2019,Yes,3300,No,,,,,No,,,,,2018,5
dj_1254,Male,59,Mississauga,952,B400952,Direct purchase,D,6/8/2018,6/8/2019,Yes,3191,No,,,,,No,,,,,2018,4.4
dj_1619,Male,44,Kitchener,953,B400949,Third party Agent,A,6/8/2018,6/8/2019,Yes,2289,No,,,,,No,,,,,2018,4.4
dj_1984,Male,22,Mississauga,954,B400953,Direct purchase,A,6/8/2018,6/8/2019,Yes,3372,No,,,,,No,,,,,2018,5
dj_160,Male,35,Vaughan,955,B400954,Third party Agent,B,6/9/2018,6/9/2019,Yes,2508,No,,,,,No,,,,,2018,5
dj_525,Female,53,Mississauga,956,B400957,Third party Agent,B,6/9/2018,6/9/2019,Yes,2101,No,,,,,No,,,,,2018,5
dj_890,Female,53,Kitchener,957,B400959,Direct purchase,A,6/9/2018,6/9/2019,Yes,1771,No,,,,,No,,,,,2018,5
dj_1255,Female,21,Mississauga,958,B400958,Direct purchase,A,6/9/2018,6/9/2019,Yes,3210,No,,,,,No,,,,,2018,5
dj_1620,Male,56,Ottawa,959,B400955,Third party Agent,A,6/9/2018,6/9/2019,Yes,3120,No,,,,,No,,,,,2018,5
dj_1985,Male,55,Toronto,960,B400956,Third party Agent,D,6/9/2018,6/9/2019,Yes,5416,No,,,,,No,,,,,2018,4.8
dj_161,Female,68,Hamilton,961,B400960,Third party Agent,B,6/10/2018,6/10/2019,Yes,2386,No,,,,,No,,,,,2018,4.3
dj_526,Male,50,Kitchener,962,B400964,Direct purchase,A,6/10/2018,6/10/2019,Yes,1526,No,,,,,No,,,,,2018,4.8
dj_891,Female,39,Toronto,963,B400965,Direct purchase,D,6/10/2018,6/10/2019,Yes,1924,No,,,,,No,,,,,2018,4.2
dj_1256,Female,48,London,964,B400962,Direct purchase,A,6/10/2018,6/10/2019,Yes,2199,No,,,,,No,,,,,2018,5
dj_1621,Male,27,Markham,965,B400961,Third party Agent,C,6/10/2018,6/10/2019,Yes,5102,No,,,,,No,,,,,2018,4.3
dj_1986,Female,22,Mississauga,966,B400963,Direct purchase,A,6/10/2018,6/10/2019,Yes,3042,No,,,,,No,,,,,2018,4.1
dj_162,Female,60,Hamilton,967,B400970,Direct purchase,A,6/11/2018,6/11/2019,Yes,1218,No,,,,,No,,,,,2018,5
dj_527,Female,43,Brampton,968,B400967,Third party Agent,D,6/11/2018,6/11/2019,Yes,8085,No,,,,,No,,,,,2018,5
dj_892,Male,29,Mississauga,969,B400968,Third party Agent,C,6/11/2018,6/11/2019,Yes,2431,No,,,,,No,,,,,2018,4.6
dj_1257,Female,25,London,970,B400969,Direct purchase,B,6/11/2018,6/11/2019,Yes,4461,No,,,,,No,,,,,2018,4.9
dj_1622,Female,41,Hamilton,971,B400966,Third party Agent,D,6/11/2018,6/11/2019,Yes,8166,No,,,,,No,,,,,2018,4.9
dj_1987,Male,62,Brampton,972,B400971,Direct purchase,D,6/11/2018,6/11/2019,Yes,3925,No,,,,,No,,,,,2018,4.7
dj_163,Male,19,Brampton,973,B400973,Third party Agent,C,6/12/2018,6/12/2019,Yes,3582,No,,,,,No,,,,,2018,4.6
dj_528,Female,26,Kitchener,974,B400974,Third party Agent,C,6/12/2018,6/12/2019,Yes,3330,No,,,,,No,,,,,2018,4.9
dj_893,Female,34,Ottawa,975,B400977,Direct purchase,C,6/12/2018,6/12/2019,Yes,4812,No,,,,,No,,,,,2018,4.8
dj_1258,Male,70,Toronto,976,B400975,Direct purchase,C,6/12/2018,6/12/2019,Yes,1918,No,,,,,No,,,,,2018,4.7
dj_1623,Male,65,Hamilton,977,B400972,Third party Agent,B,6/12/2018,6/12/2019,Yes,5330,No,,,,,No,,,,,2018,4.7
dj_1988,Female,54,Mississauga,978,B400976,Direct purchase,C,6/12/2018,6/12/2019,Yes,3598,No,,,,,No,,,,,2018,4.7
dj_164,Female,44,Markham,979,B400978,Third party Agent,C,6/13/2018,6/13/2019,Yes,2867,No,,,,,No,,,,,2018,4.7
dj_529,Male,68,Vaughan,980,B400979,Third party Agent,A,6/13/2018,6/13/2019,Yes,1244,No,,,,,No,,,,,2018,4.9
dj_894,Female,28,Windsor,981,B400983,Direct purchase,D,6/13/2018,6/13/2019,Yes,3695,No,,,,,No,,,,,2018,4.8
dj_1259,Male,18,Toronto,982,B400980,Direct purchase,B,6/13/2018,6/13/2019,Yes,5790,No,,,,,No,,,,,2018,4.5
dj_1624,Male,55,Vaughan,983,B400981,Direct purchase,A,6/13/2018,6/13/2019,Yes,2492,No,,,,,No,,,,,2018,4.4
dj_1989,Female,59,Markham,984,B400982,Direct purchase,A,6/13/2018,6/13/2019,Yes,1559,No,,,,,No,,,,,2018,4.9
dj_165,Female,51,Windsor,985,B400985,Third party Agent,C,6/14/2018,6/14/2019,Yes,3224,No,,,,,No,,,,,2018,4.4
dj_530,Female,37,Ottawa,986,B400989,Direct purchase,D,6/14/2018,6/14/2019,Yes,9836,No,,,,,No,,,,,2018,4.8
dj_895,Male,32,London,987,B400987,Third party Agent,D,6/14/2018,6/14/2019,Yes,4254,No,,,,,No,,,,,2018,4.6
dj_1260,Male,34,Hamilton,988,B400988,Direct purchase,B,6/14/2018,6/14/2019,Yes,3728,No,,,,,No,,,,,2018,4.3
dj_1625,Female,21,Mississauga,989,B400984,Third party Agent,D,6/14/2018,6/14/2019,Yes,6612,No,,,,,No,,,,,2018,4.6
dj_1990,Male,20,Vaughan,990,B400986,Third party Agent,A,6/14/2018,6/14/2019,Yes,2202,No,,,,,No,,,,,2018,4.8
dj_166,Male,24,Toronto,991,B400993,Direct purchase,B,6/15/2018,6/15/2019,Yes,1950,No,,,,,No,,,,,2018,4.3
dj_531,Female,56,Kitchener,992,B400991,Third party Agent,B,6/15/2018,6/15/2019,Yes,5638,No,,,,,No,,,,,2018,4.9
dj_896,Female,46,Vaughan,993,B400995,Direct purchase,A,6/15/2018,6/15/2019,Yes,3515,No,,,,,No,,,,,2018,4.6
dj_1261,Female,38,Vaughan,994,B400992,Direct purchase,B,6/15/2018,6/15/2019,Yes,3395,No,,,,,No,,,,,2018,4.5
dj_1626,Male,20,Mississauga,995,B400990,Third party Agent,B,6/15/2018,6/15/2019,Yes,4992,No,,,,,No,,,,,2018,4.3
dj_1991,Male,54,Toronto,996,B400994,Direct purchase,A,6/15/2018,6/15/2019,Yes,3428,No,,,,,No,,,,,2018,4.7
dj_167,Female,63,Toronto,997,B400996,Third party Agent,A,6/16/2018,6/16/2019,Yes,3280,No,,,,,No,,,,,2018,4.9
dj_532,Male,35,Brampton,998,B400997,Third party Agent,A,6/16/2018,6/16/2019,Yes,3817,No,,,,,No,,,,,2018,4.3
dj_897,Female,60,Markham,999,B401001,Direct purchase,C,6/16/2018,6/16/2019,Yes,5183,No,,,,,No,,,,,2018,4.3
dj_1262,Male,23,Ottawa,1000,B400998,Direct purchase,C,6/16/2018,6/16/2019,Yes,1567,No,,,,,No,,,,,2018,4.4
dj_1627,Female,42,Toronto,1001,B400999,Direct purchase,D,6/16/2018,6/16/2019,Yes,7013,No,,,,,No,,,,,2018,4.9
dj_1992,Female,24,Mississauga,1002,B401000,Direct purchase,D,6/16/2018,6/16/2019,Yes,3891,No,,,,,No,,,,,2018,4.8
dj_168,Female,35,Kitchener,1003,B401003,Third party Agent,B,6/17/2018,6/17/2019,Yes,4376,No,,,,,No,,,,,2018,5
dj_533,Female,50,Mississauga,1004,B401005,Third party Agent,A,6/17/2018,6/17/2019,Yes,1472,No,,,,,No,,,,,2018,4.9
dj_898,Male,33,Toronto,1005,B401006,Third party Agent,B,6/17/2018,6/17/2019,Yes,3904,No,,,,,No,,,,,2018,4.4
dj_1263,Male,26,Ottawa,1006,B401007,Direct purchase,B,6/17/2018,6/17/2019,Yes,5384,No,,,,,No,,,,,2018,4.4
dj_1628,Female,60,Ottawa,1007,B401002,Third party Agent,C,6/17/2018,6/17/2019,Yes,3158,No,,,,,No,,,,,2018,4.8
dj_1993,Male,33,Markham,1008,B401004,Third party Agent,C,6/17/2018,6/17/2019,Yes,5938,No,,,,,No,,,,,2018,4.4
dj_169,Male,48,Ottawa,1009,B401009,Third party Agent,C,6/18/2018,6/18/2019,Yes,1843,No,,,,,No,,,,,2018,4.5
dj_534,Female,24,Markham,1010,B401012,Direct purchase,B,6/18/2018,6/18/2019,Yes,4483,No,,,,,No,,,,,2018,4.6
dj_899,Female,27,Ottawa,1011,B401013,Direct purchase,A,6/18/2018,6/18/2019,Yes,1883,No,,,,,No,,,,,2018,4.4
dj_1264,Female,57,London,1012,B401010,Direct purchase,C,6/18/2018,6/18/2019,Yes,3472,No,,,,,No,,,,,2018,4.6
dj_1629,Male,18,Ottawa,1013,B401008,Third party Agent,A,6/18/2018,6/18/2019,Yes,3690,No,,,,,No,,,,,2018,5
dj_1994,Female,29,Toronto,1014,B401011,Direct purchase,C,6/18/2018,6/18/2019,Yes,4768,No,,,,,No,,,,,2018,4.9
dj_170,Female,49,Brampton,1015,B401018,Direct purchase,B,6/19/2018,6/19/2019,Yes,3020,No,,,,,No,,,,,2018,4.4
dj_535,Male,26,Brampton,1016,B401016,Third party Agent,B,6/19/2018,6/19/2019,Yes,4366,No,,,,,No,,,,,2018,5
dj_900,Female,46,Ottawa,1017,B401019,Direct purchase,D,6/19/2018,6/19/2019,Yes,4630,No,,,,,No,,,,,2018,4.7
dj_1265,Male,35,Markham,1018,B401017,Direct purchase,A,6/19/2018,6/19/2019,Yes,3358,No,,,,,No,,,,,2018,4.6
dj_1630,Male,69,Brampton,1019,B401014,Third party Agent,A,6/19/2018,6/19/2019,Yes,2476,No,,,,,No,,,,,2018,4.6
dj_1995,Male,32,Brampton,1020,B401015,Third party Agent,C,6/19/2018,6/19/2019,Yes,2970,No,,,,,No,,,,,2018,4.7
dj_171,Female,38,Toronto,1021,B401021,Third party Agent,C,6/20/2018,6/20/2019,Yes,1500,No,,,,,No,,,,,2018,4.4
dj_536,Female,44,Mississauga,1022,B401023,Third party Agent,C,6/20/2018,6/20/2019,Yes,5779,No,,,,,No,,,,,2018,4.7
