Policy id,Policy number,Policy start date,Policy end date,Profitability,Active year,Purchase method,Coverage type,Premium,Customer id
6998,B400368,3/3/2020,3/3/2021,3846.7971,2020,Third party Agent,C,3847,dj_427
6999,B400369,3/3/2020,3/3/2021,3368.3702,2020,Third party Agent,A,3368,dj_1157
7000,B400366,3/3/2020,3/3/2021,5454.4747,2020,Third party Agent,B,5454,dj_1522
7001,B402392,3/3/2020,3/3/2021,3794.772,2020,Third party Agent,C,3795,dj_2088
7002,B402393,3/3/2020,3/3/2021,2133.0291,2020,Third party Agent,A,2133,dj_2453
7003,B402394,3/3/2020,3/3/2021,5232.0929,2020,Third party Agent,C,5232,dj_2818
7004,B402396,3/3/2020,3/3/2021,3369.3903,2020,Third party Agent,A,3369,dj_3183
7005,B402397,3/3/2020,3/3/2021,1956.5518,2020,Third party Agent,A,1957,dj_3548
7006,B402395,3/3/2020,3/3/2021,2273.8029,2020,Third party Agent,A,2274,dj_3913
7007,B404454,3/3/2020,3/3/2021,5145.95,2020,Third party Agent,C,5146,dj_4145
7008,B404459,3/3/2020,3/3/2021,4460.16,2020,Third party Agent,B,4460,dj_4511
7009,B404456,3/3/2020,3/3/2021,2456.32,2020,Third party Agent,D,2456,dj_4877
7010,B404457,3/3/2020,3/3/2021,2452.28,2020,Third party Agent,C,2452,dj_5243
7011,B404458,3/3/2020,3/3/2021,2849.21,2020,Third party Agent,C,2849,dj_5609
7012,B404455,3/3/2020,3/3/2021,4479.35,2020,Third party Agent,B,4479,dj_5975
7013,B400374,3/4/2020,3/4/2021,2450.2802,2020,Third party Agent,A,2450,dj_63
7014,B400373,3/4/2020,3/4/2021,4582.2892,2020,Third party Agent,C,4582,dj_428
7015,B400375,3/4/2020,3/4/2021,1751.5117,2020,Third party Agent,A,1752,dj_793
7016,B400372,3/4/2020,3/4/2021,5225.9723,2020,Third party Agent,B,5226,dj_1523
7017,B402401,3/4/2020,3/4/2021,2095.2854,2020,Third party Agent,C,2095,dj_2089
7018,B402402,3/4/2020,3/4/2021,2878.7222,2020,Third party Agent,C,2879,dj_2454
7019,B402398,3/4/2020,3/4/2021,10056.1458,2020,Third party Agent,D,10056,dj_2819
7020,B402399,3/4/2020,3/4/2021,1515.8686,2020,Third party Agent,A,1516,dj_3184
7021,B402403,3/4/2020,3/4/2021,9442.0456,2020,Third party Agent,D,9442,dj_3549
7022,B402400,3/4/2020,3/4/2021,2271.7627,2020,Third party Agent,B,2272,dj_3914
7023,B404462,3/4/2020,3/4/2021,2800.73,2020,Third party Agent,A,2801,dj_4146
7024,B404461,3/4/2020,3/4/2021,1429.15,2020,Third party Agent,A,1429,dj_4512
7025,B404465,3/4/2020,3/4/2021,5109.59,2020,Third party Agent,B,5110,dj_4878
7026,B404463,3/4/2020,3/4/2021,1813.96,2020,Third party Agent,B,1814,dj_5244
7027,B404460,3/4/2020,3/4/2021,2653.27,2020,Third party Agent,B,2653,dj_5610
7028,B404464,3/4/2020,3/4/2021,2278.56,2020,Third party Agent,A,2279,dj_5976
7029,B400381,3/5/2020,3/5/2021,6046.1327,2020,Third party Agent,C,6046,dj_429
7030,B400383,3/5/2020,3/5/2021,4575.1485,2020,Third party Agent,C,4575,dj_794
7031,B400379,3/5/2020,3/5/2021,1902.4865,2020,Third party Agent,C,1902,dj_1524
7032,B400380,3/5/2020,3/5/2021,2954.2096,2020,Third party Agent,D,2954,dj_1889
7033,B402404,3/5/2020,3/5/2021,1722.9489,2020,Third party Agent,A,1723,dj_2090
7034,B402405,3/5/2020,3/5/2021,6644.9314,2020,Third party Agent,D,6645,dj_2455
7035,B402407,3/5/2020,3/5/2021,6254.2331,2020,Third party Agent,D,6254,dj_2820
7036,B402408,3/5/2020,3/5/2021,-85133.1356,2020,Third party Agent,D,10042,dj_3185
7037,B402406,3/5/2020,3/5/2021,3347.9682,2020,Third party Agent,B,3348,dj_3550
7038,B402409,3/5/2020,3/5/2021,3580.551,2020,Third party Agent,A,3581,dj_3915
7039,B404469,3/5/2020,3/5/2021,3117.87,2020,Third party Agent,B,3118,dj_4147
7040,B404467,3/5/2020,3/5/2021,7840.63,2020,Third party Agent,D,7841,dj_4513
7041,B404468,3/5/2020,3/5/2021,3875.37,2020,Third party Agent,D,3875,dj_4879
7042,B404471,3/5/2020,3/5/2021,2479.55,2020,Third party Agent,A,2480,dj_5245
7043,B404466,3/5/2020,3/5/2021,3999.6,2020,Third party Agent,A,4000,dj_5611
7044,B404470,3/5/2020,3/5/2021,2013.94,2020,Third party Agent,B,2014,dj_5977
7045,B400389,3/6/2020,3/6/2021,2727.7474,2020,Third party Agent,D,2728,dj_65
7046,B400388,3/6/2020,3/6/2021,1727.0293,2020,Third party Agent,A,1727,dj_430
7047,B400386,3/6/2020,3/6/2021,3785.5911,2020,Third party Agent,A,3786,dj_1160
7048,B400384,3/6/2020,3/6/2021,1832.0996,2020,Third party Agent,C,1832,dj_1525
7049,B400387,3/6/2020,3/6/2021,6472.5345,2020,Third party Agent,D,6473,dj_1890
7050,B402410,3/6/2020,3/6/2021,2104.4663,2020,Third party Agent,A,2104,dj_2091
7051,B402411,3/6/2020,3/6/2021,4410.9124,2020,Third party Agent,D,4411,dj_2456
7052,B402414,3/6/2020,3/6/2021,2704.2851,2020,Third party Agent,A,2704,dj_2821
7053,B402412,3/6/2020,3/6/2021,-53290.4091,2020,Third party Agent,C,4192,dj_3186
7054,B402415,3/6/2020,3/6/2021,3635.6364,2020,Third party Agent,A,3636,dj_3551
7055,B402413,3/6/2020,3/6/2021,1557.6927,2020,Third party Agent,C,1558,dj_3916
7056,B404475,3/6/2020,3/6/2021,3751.14,2020,Third party Agent,A,3751,dj_4148
7057,B404473,3/6/2020,3/6/2021,2622.97,2020,Third party Agent,C,2623,dj_4514
7058,B404472,3/6/2020,3/6/2021,9807.1,2020,Third party Agent,D,9807,dj_4880
7059,B404476,3/6/2020,3/6/2021,5192.41,2020,Third party Agent,B,5192,dj_5246
7060,B404474,3/6/2020,3/6/2021,4275.33,2020,Third party Agent,C,4275,dj_5612
7061,B404477,3/6/2020,3/6/2021,5932.74,2020,Third party Agent,C,5933,dj_5978
7062,B400393,3/7/2020,3/7/2021,4744.4851,2020,Third party Agent,B,4744,dj_66
7063,B400392,3/7/2020,3/7/2021,3666.2394,2020,Third party Agent,C,3666,dj_431
7064,B400395,3/7/2020,3/7/2021,8552.5184,2020,Third party Agent,D,8553,dj_796
7065,B400394,3/7/2020,3/7/2021,2002.4563,2020,Third party Agent,C,2002,dj_1161
7066,B400390,3/7/2020,3/7/2021,5252.4949,2020,Third party Agent,D,5252,dj_1526
7067,B400391,3/7/2020,3/7/2021,5325.9421,2020,Third party Agent,B,5326,dj_1891
7068,B402416,3/7/2020,3/7/2021,8886.0911,2020,Third party Agent,D,8886,dj_2092
7069,B402419,3/7/2020,3/7/2021,4546.5857,2020,Third party Agent,B,4547,dj_2457
7070,B402417,3/7/2020,3/7/2021,4889.3393,2020,Third party Agent,D,4889,dj_2822
7071,B402418,3/7/2020,3/7/2021,-68205.2629,2020,Third party Agent,A,3235,dj_3187
7072,B402420,3/7/2020,3/7/2021,6076.7357,2020,Third party Agent,B,6077,dj_3552
7073,B402421,3/7/2020,3/7/2021,2754.27,2020,Third party Agent,B,2754,dj_3917
7074,B404478,3/7/2020,3/7/2021,2620.95,2020,Third party Agent,D,2621,dj_4149
7075,B404479,3/7/2020,3/7/2021,2342.19,2020,Third party Agent,A,2342,dj_4515
7076,B404480,3/7/2020,3/7/2021,3422.89,2020,Third party Agent,A,3423,dj_4881
7077,B404481,3/7/2020,3/7/2021,1822.04,2020,Third party Agent,C,1822,dj_5247
7078,B404483,3/7/2020,3/7/2021,4484.4,2020,Third party Agent,C,4484,dj_5613
7079,B404482,3/7/2020,3/7/2021,2387.64,2020,Third party Agent,A,2388,dj_5979
7080,B400398,3/8/2020,3/8/2021,3508.1239,2020,Third party Agent,A,3508,dj_67
7081,B400397,3/8/2020,3/8/2021,2264.622,2020,Third party Agent,D,2265,dj_432
7082,B400399,3/8/2020,3/8/2021,2900.1443,2020,Third party Agent,A,2900,dj_797
7083,B400396,3/8/2020,3/8/2021,6099.1779,2020,Third party Agent,C,6099,dj_1162
7084,B400400,3/8/2020,3/8/2021,2108.5467,2020,Third party Agent,A,2109,dj_1527
7085,B400401,3/8/2020,3/8/2021,3012.3553,2020,Third party Agent,B,3012,dj_1892
7086,B402424,3/8/2020,3/8/2021,1627.0595,2020,Third party Agent,B,1627,dj_2093
7087,B402422,3/8/2020,3/8/2021,3326.5461,2020,Third party Agent,A,3327,dj_2823
7088,B402426,3/8/2020,3/8/2021,-2287.2538,2020,Third party Agent,B,5164,dj_3188
7089,B402427,3/8/2020,3/8/2021,1608.6977,2020,Third party Agent,A,1609,dj_3553
7090,B402423,3/8/2020,3/8/2021,3923.3046,2020,Third party Agent,B,3923,dj_3918
7091,B404487,3/8/2020,3/8/2021,5742.86,2020,Third party Agent,C,5743,dj_4150
7092,B404485,3/8/2020,3/8/2021,1990.71,2020,Third party Agent,A,1991,dj_4516
7093,B404488,3/8/2020,3/8/2021,2824.97,2020,Third party Agent,C,2825,dj_4882
7094,B404484,3/8/2020,3/8/2021,1802.85,2020,Third party Agent,D,1803,dj_5248
7095,B404486,3/8/2020,3/8/2021,2902.74,2020,Third party Agent,B,2903,dj_5614
7096,B404489,3/8/2020,3/8/2021,3861.23,2020,Third party Agent,C,3861,dj_5980
7097,B400406,3/9/2020,3/9/2021,7876.1921,2020,Third party Agent,D,7876,dj_68
7098,B400404,3/9/2020,3/9/2021,2936.8679,2020,Third party Agent,B,2937,dj_433
7099,B400405,3/9/2020,3/9/2021,3786.6112,2020,Third party Agent,A,3787,dj_1163
7100,B400402,3/9/2020,3/9/2021,5678.8967,2020,Third party Agent,B,5679,dj_1528
7101,B400403,3/9/2020,3/9/2021,3928.4051,2020,Third party Agent,C,3928,dj_1893
7102,B402428,3/9/2020,3/9/2021,2408.4561,2020,Third party Agent,A,2408,dj_2094
7103,B402431,3/9/2020,3/9/2021,3193.9331,2020,Third party Agent,A,3194,dj_2459
7104,B402429,3/9/2020,3/9/2021,4429.2742,2020,Third party Agent,C,4429,dj_2824
7105,B402432,3/9/2020,3/9/2021,-22094.3627,2020,Third party Agent,B,1809,dj_3189
7106,B402433,3/9/2020,3/9/2021,1543.4113,2020,Third party Agent,A,1543,dj_3554
7107,B402430,3/9/2020,3/9/2021,3091.9231,2020,Third party Agent,C,3092,dj_3919
7108,B404493,3/9/2020,3/9/2021,5012.63,2020,Third party Agent,C,5013,dj_4151
7109,B404494,3/9/2020,3/9/2021,2572.47,2020,Third party Agent,D,2572,dj_4517
7110,B404490,3/9/2020,3/9/2021,5531.77,2020,Third party Agent,C,5532,dj_4883
7111,B404492,3/9/2020,3/9/2021,4889.41,2020,Third party Agent,B,4889,dj_5249
7112,B404491,3/9/2020,3/9/2021,5649.94,2020,Third party Agent,B,5650,dj_5615
7113,B404495,3/9/2020,3/9/2021,3977.38,2020,Third party Agent,A,3977,dj_5981
7114,B400409,3/10/2020,3/10/2021,2113.6472,2020,Third party Agent,A,2114,dj_69
7115,B400413,3/10/2020,3/10/2021,3257.1793,2020,Third party Agent,D,3257,dj_434
7116,B400410,3/10/2020,3/10/2021,1994.2955,2020,Third party Agent,B,1994,dj_799
7117,B400411,3/10/2020,3/10/2021,3686.6414,2020,Third party Agent,D,3687,dj_1164
7118,B400408,3/10/2020,3/10/2021,9858.2464,2020,Third party Agent,D,9858,dj_1529
7119,B402436,3/10/2020,3/10/2021,2948.089,2020,Third party Agent,A,2948,dj_2095
7120,B402434,3/10/2020,3/10/2021,2552.2902,2020,Third party Agent,A,2552,dj_2460
7121,B402437,3/10/2020,3/10/2021,3245.9582,2020,Third party Agent,C,3246,dj_2825
7122,B402435,3/10/2020,3/10/2021,-63407.4743,2020,Third party Agent,B,3935,dj_3190
7123,B402438,3/10/2020,3/10/2021,1843.3207,2020,Third party Agent,C,1843,dj_3555
7124,B402439,3/10/2020,3/10/2021,1631.1399,2020,Third party Agent,A,1631,dj_3920
7125,B404497,3/10/2020,3/10/2021,2408.85,2020,Third party Agent,C,2409,dj_4152
7126,B404501,3/10/2020,3/10/2021,5939.81,2020,Third party Agent,B,5940,dj_4518
7127,B404496,3/10/2020,3/10/2021,2643.17,2020,Third party Agent,B,2643,dj_4884
7128,B404499,3/10/2020,3/10/2021,6817.5,2020,Third party Agent,D,6818,dj_5250
7129,B404500,3/10/2020,3/10/2021,3600.65,2020,Third party Agent,A,3601,dj_5616
7130,B404498,3/10/2020,3/10/2021,2196.75,2020,Third party Agent,B,2197,dj_5982
7131,B400417,3/11/2020,3/11/2021,2747.1293,2020,Third party Agent,D,2747,dj_70
7132,B400416,3/11/2020,3/11/2021,5330.0225,2020,Third party Agent,D,5330,dj_435
7133,B400419,3/11/2020,3/11/2021,6593.9264,2020,Third party Agent,D,6594,dj_800
7134,B400414,3/11/2020,3/11/2021,4182.41,2020,Third party Agent,C,4182,dj_1165
7135,B400418,3/11/2020,3/11/2021,5635.0324,2020,Third party Agent,C,5635,dj_1530
7136,B400415,3/11/2020,3/11/2021,4217.0934,2020,Third party Agent,B,4217,dj_1895
7137,B402445,3/11/2020,3/11/2021,3074.5814,2020,Third party Agent,A,3075,dj_2096
7138,B402440,3/11/2020,3/11/2021,1937.1699,2020,Third party Agent,C,1937,dj_2461
7139,B402441,3/11/2020,3/11/2021,4750.6057,2020,Third party Agent,D,4751,dj_2826
7140,B402442,3/11/2020,3/11/2021,-28892.5091,2020,Third party Agent,A,3171,dj_3191
7141,B402443,3/11/2020,3/11/2021,3012.3553,2020,Third party Agent,A,3012,dj_3556
7142,B402444,3/11/2020,3/11/2021,2211.5768,2020,Third party Agent,A,2212,dj_3921
7143,B404506,3/11/2020,3/11/2021,3293.61,2020,Third party Agent,A,3294,dj_4153
7144,B404502,3/11/2020,3/11/2021,2283.61,2020,Third party Agent,C,2284,dj_4519
7145,B404504,3/11/2020,3/11/2021,1877.59,2020,Third party Agent,B,1878,dj_4885
7146,B404507,3/11/2020,3/11/2021,2573.48,2020,Third party Agent,C,2573,dj_5251
7147,B404505,3/11/2020,3/11/2021,2203.82,2020,Third party Agent,B,2204,dj_5617
7148,B404503,3/11/2020,3/11/2021,2417.94,2020,Third party Agent,C,2418,dj_5983
7149,B400425,3/12/2020,3/12/2021,3736.6263,2020,Third party Agent,B,3737,dj_71
7150,B400420,3/12/2020,3/12/2021,4709.8017,2020,Third party Agent,C,4710,dj_436
7151,B400421,3/12/2020,3/12/2021,9242.106,2020,Third party Agent,D,9242,dj_801
7152,B400422,3/12/2020,3/12/2021,3034.7975,2020,Third party Agent,A,3035,dj_1166
7153,B400423,3/12/2020,3/12/2021,4979.1081,2020,Third party Agent,C,4979,dj_1531
7154,B402446,3/12/2020,3/12/2021,2414.5767,2020,Third party Agent,A,2415,dj_2097
7155,B402447,3/12/2020,3/12/2021,2398.2551,2020,Third party Agent,A,2398,dj_2462
7156,B402448,3/12/2020,3/12/2021,4693.4801,2020,Third party Agent,D,4693,dj_2827
7157,B402449,3/12/2020,3/12/2021,-64654.459,2020,Third party Agent,C,3479,dj_3192
7158,B402451,3/12/2020,3/12/2021,5874.7559,2020,Third party Agent,B,5875,dj_3557
7159,B402450,3/12/2020,3/12/2021,8329.1165,2020,Third party Agent,D,8329,dj_3922
7160,B404508,3/12/2020,3/12/2021,2846.18,2020,Third party Agent,C,2846,dj_4154
7161,B404510,3/12/2020,3/12/2021,3455.21,2020,Third party Agent,B,3455,dj_4520
7162,B404509,3/12/2020,3/12/2021,1568.53,2020,Third party Agent,B,1569,dj_4886
7163,B404512,3/12/2020,3/12/2021,2420.97,2020,Third party Agent,C,2421,dj_5252
7164,B404513,3/12/2020,3/12/2021,3856.18,2020,Third party Agent,A,3856,dj_5618
7165,B404511,3/12/2020,3/12/2021,4260.18,2020,Third party Agent,C,4260,dj_5984
7166,B400428,3/13/2020,3/13/2021,2713.466,2020,Third party Agent,A,2713,dj_72
7167,B400431,3/13/2020,3/13/2021,3239.8376,2020,Third party Agent,A,3240,dj_802
7168,B400429,3/13/2020,3/13/2021,3026.6367,2020,Third party Agent,D,3027,dj_1167
7169,B400430,3/13/2020,3/13/2021,3286.7622,2020,Third party Agent,D,3287,dj_1532
7170,B400426,3/13/2020,3/13/2021,5987.987,2020,Third party Agent,D,5988,dj_1897
7171,B402452,3/13/2020,3/13/2021,2516.5867,2020,Third party Agent,D,2517,dj_2098
7172,B402457,3/13/2020,3/13/2021,3053.1593,2020,Third party Agent,B,3053,dj_2828
7173,B402454,3/13/2020,3/13/2021,-63275.3602,2020,Third party Agent,D,6935,dj_3193
7174,B402455,3/13/2020,3/13/2021,4849.5554,2020,Third party Agent,C,4850,dj_3558
7175,B402456,3/13/2020,3/13/2021,4690.4198,2020,Third party Agent,B,4690,dj_3923
7176,B404517,3/13/2020,3/13/2021,2504.8,2020,Third party Agent,A,2505,dj_4155
7177,B404514,3/13/2020,3/13/2021,4951.02,2020,Third party Agent,B,4951,dj_4521
7178,B404515,3/13/2020,3/13/2021,5309.57,2020,Third party Agent,C,5310,dj_4887
7179,B404519,3/13/2020,3/13/2021,3233.01,2020,Third party Agent,A,3233,dj_5253
7180,B404516,3/13/2020,3/13/2021,1939.2,2020,Third party Agent,A,1939,dj_5619
7181,B404518,3/13/2020,3/13/2021,5392.39,2020,Third party Agent,D,5392,dj_5985
7182,B400435,3/14/2020,3/14/2021,2673.6821,2020,Third party Agent,A,2674,dj_803
7183,B400432,3/14/2020,3/14/2021,4756.7263,2020,Third party Agent,C,4757,dj_1168
7184,B400436,3/14/2020,3/14/2021,1441.4013,2020,Third party Agent,A,1441,dj_1533
7185,B402458,3/14/2020,3/14/2021,2417.637,2020,Third party Agent,A,2418,dj_2099
7186,B402459,3/14/2020,3/14/2021,5794.168,2020,Third party Agent,C,5794,dj_2464
7187,B402460,3/14/2020,3/14/2021,2785.8931,2020,Third party Agent,C,2786,dj_2829
7188,B402462,3/14/2020,3/14/2021,-15906.2871,2020,Third party Agent,A,1356,dj_3194
7189,B402463,3/14/2020,3/14/2021,6775.5042,2020,Third party Agent,D,6776,dj_3559
7190,B402461,3/14/2020,3/14/2021,4243.616,2020,Third party Agent,C,4244,dj_3924
7191,B404521,3/14/2020,3/14/2021,1779.62,2020,Third party Agent,A,1780,dj_4156
7192,B404525,3/14/2020,3/14/2021,3767.3,2020,Third party Agent,A,3767,dj_4522
7193,B404522,3/14/2020,3/14/2021,3340.07,2020,Third party Agent,A,3340,dj_4888
7194,B404523,3/14/2020,3/14/2021,2466.42,2020,Third party Agent,A,2466,dj_5254
7195,B404524,3/14/2020,3/14/2021,9814.17,2020,Third party Agent,D,9814,dj_5620
7196,B404520,3/14/2020,3/14/2021,5957.99,2020,Third party Agent,D,5958,dj_5986
7197,B400442,3/15/2020,3/15/2021,3008.2749,2020,Third party Agent,B,3008,dj_74
7198,B400443,3/15/2020,3/15/2021,4143.6462,2020,Third party Agent,B,4144,dj_804
7199,B400440,3/15/2020,3/15/2021,5275.9572,2020,Third party Agent,B,5276,dj_1534
7200,B400441,3/15/2020,3/15/2021,2655.3203,2020,Third party Agent,A,2655,dj_1899
7201,B402465,3/15/2020,3/15/2021,7944.5388,2020,Third party Agent,D,7945,dj_2100
7202,B402466,3/15/2020,3/15/2021,5373.8868,2020,Third party Agent,D,5374,dj_2830
7203,B402467,3/15/2020,3/15/2021,-44441.0972,2020,Third party Agent,C,3497,dj_3195
7204,B402468,3/15/2020,3/15/2021,3026.6367,2020,Third party Agent,A,3027,dj_3560
7205,B402469,3/15/2020,3/15/2021,1778.0343,2020,Third party Agent,A,1778,dj_3925
7206,B404528,3/15/2020,3/15/2021,4333.91,2020,Third party Agent,B,4334,dj_4157
7207,B404529,3/15/2020,3/15/2021,2099.79,2020,Third party Agent,D,2100,dj_4523
7208,B404526,3/15/2020,3/15/2021,4019.8,2020,Third party Agent,C,4020,dj_4889
7209,B404530,3/15/2020,3/15/2021,4673.27,2020,Third party Agent,C,4673,dj_5255
7210,B404531,3/15/2020,3/15/2021,2233.11,2020,Third party Agent,A,2233,dj_5621
7211,B404527,3/15/2020,3/15/2021,2351.28,2020,Third party Agent,D,2351,dj_5987
7212,B400445,3/16/2020,3/16/2021,6548.0219,2020,Third party Agent,D,6548,dj_440
7213,B400447,3/16/2020,3/16/2021,8672.8902,2020,Third party Agent,D,8673,dj_805
7214,B400444,3/16/2020,3/16/2021,2710.4057,2020,Third party Agent,B,2710,dj_1535
7215,B400449,3/16/2020,3/16/2021,5805.3891,2020,Third party Agent,B,5805,dj_1900
7216,B402474,3/16/2020,3/16/2021,5477.937,2020,Third party Agent,D,5478,dj_2101
7217,B402470,3/16/2020,3/16/2021,4011.0332,2020,Third party Agent,A,4011,dj_2466
7218,B402471,3/16/2020,3/16/2021,5856.3941,2020,Third party Agent,B,5856,dj_2831
7219,B402472,3/16/2020,3/16/2021,-5436.6296,2020,Third party Agent,D,2962,dj_3196
7220,B402473,3/16/2020,3/16/2021,1896.3659,2020,Third party Agent,A,1896,dj_3561
7221,B402475,3/16/2020,3/16/2021,3765.1891,2020,Third party Agent,B,3765,dj_3926
7222,B404532,3/16/2020,3/16/2021,4198.57,2020,Third party Agent,B,4199,dj_4158
7223,B404534,3/16/2020,3/16/2021,3586.51,2020,Third party Agent,C,3587,dj_4524
7224,B404533,3/16/2020,3/16/2021,1616,2020,Third party Agent,B,1616,dj_4890
7225,B404535,3/16/2020,3/16/2021,3719.83,2020,Third party Agent,B,3720,dj_5256
7226,B404536,3/16/2020,3/16/2021,1389.76,2020,Third party Agent,A,1390,dj_5622
7227,B404537,3/16/2020,3/16/2021,4860.12,2020,Third party Agent,B,4860,dj_5988
7228,B400455,3/17/2020,3/17/2021,6270.5547,2020,Third party Agent,D,6271,dj_806
7229,B400450,3/17/2020,3/17/2021,3007.2548,2020,Third party Agent,A,3007,dj_1171
7230,B400453,3/17/2020,3/17/2021,4758.7665,2020,Third party Agent,C,4759,dj_1536
7231,B402479,3/17/2020,3/17/2021,3438.7571,2020,Third party Agent,D,3439,dj_2102
7232,B402476,3/17/2020,3/17/2021,1805.577,2020,Third party Agent,A,1806,dj_2467
7233,B402477,3/17/2020,3/17/2021,3328.5863,2020,Third party Agent,A,3329,dj_2832
7234,B402478,3/17/2020,3/17/2021,-41815.2599,2020,Third party Agent,D,7346,dj_3197
7235,B402480,3/17/2020,3/17/2021,3378.5712,2020,Third party Agent,C,3379,dj_3562
7236,B402481,3/17/2020,3/17/2021,2502.3053,2020,Third party Agent,C,2502,dj_3927
7237,B404538,3/17/2020,3/17/2021,1747.3,2020,Third party Agent,D,1747,dj_4159
7238,B404543,3/17/2020,3/17/2021,2356.33,2020,Third party Agent,B,2356,dj_4525
7239,B404542,3/17/2020,3/17/2021,7727.51,2020,Third party Agent,D,7728,dj_4891
7240,B404539,3/17/2020,3/17/2021,2730.03,2020,Third party Agent,A,2730,dj_5257
7241,B404540,3/17/2020,3/17/2021,1767.5,2020,Third party Agent,A,1768,dj_5623
7242,B404541,3/17/2020,3/17/2021,2355.32,2020,Third party Agent,B,2355,dj_5989
7243,B400461,3/18/2020,3/18/2021,3290.8426,2020,Third party Agent,B,3291,dj_77
7244,B400460,3/18/2020,3/18/2021,2079.9839,2020,Third party Agent,A,2080,dj_442
7245,B400458,3/18/2020,3/18/2021,3022.5563,2020,Third party Agent,A,3023,dj_807
7246,B400459,3/18/2020,3/18/2021,1819.8584,2020,Third party Agent,D,1820,dj_1172
7247,B400457,3/18/2020,3/18/2021,4964.8267,2020,Third party Agent,D,4965,dj_1902
7248,B402483,3/18/2020,3/18/2021,4689.3997,2020,Third party Agent,C,4689,dj_2103
7249,B402482,3/18/2020,3/18/2021,5382.0476,2020,Third party Agent,C,5382,dj_2468
7250,B402484,3/18/2020,3/18/2021,3600.953,2020,Third party Agent,A,3601,dj_2833
7251,B402485,3/18/2020,3/18/2021,-24029.4737,2020,Third party Agent,C,2717,dj_3198
7252,B402486,3/18/2020,3/18/2021,3073.5613,2020,Third party Agent,B,3074,dj_3563
7253,B402487,3/18/2020,3/18/2021,5135.1834,2020,Third party Agent,B,5135,dj_3928
7254,B404546,3/18/2020,3/18/2021,6642.77,2020,Third party Agent,D,6643,dj_4160
7255,B404549,3/18/2020,3/18/2021,6457.94,2020,Third party Agent,D,6458,dj_4526
7256,B404548,3/18/2020,3/18/2021,3559.24,2020,Third party Agent,A,3559,dj_4892
7257,B404545,3/18/2020,3/18/2021,2553.28,2020,Third party Agent,B,2553,dj_5258
7258,B404544,3/18/2020,3/18/2021,3833.96,2020,Third party Agent,A,3834,dj_5624
7259,B404547,3/18/2020,3/18/2021,6641.76,2020,Third party Agent,D,6642,dj_5990
7260,B400464,3/19/2020,3/19/2021,5958.4041,2020,Third party Agent,C,5958,dj_78
7261,B400463,3/19/2020,3/19/2021,1814.7579,2020,Third party Agent,C,1815,dj_443
7262,B400467,3/19/2020,3/19/2021,3597.8927,2020,Direct purchase,B,3598,dj_808
7263,B400465,3/19/2020,3/19/2021,2144.2502,2020,Third party Agent,B,2144,dj_1173
