Complaint id,Complaint file date,Complaint resolution date,Complaint resolution time,Complaint communication channel,Customer id
2185,11/5/2020,12/27/2020,52,Web portal,dj_916
2186,9/5/2020,10/20/2020,45,Web portal,dj_2011
2187,8/6/2020,10/6/2020,61,Web portal,dj_2012
2188,8/6/2020,11/18/2020,104,Call,dj_2213
2189,9/6/2020,11/13/2020,68,Call,dj_2943
2190,10/6/2020,12/14/2020,69,Web portal,dj_3308
2191,10/6/2020,11/24/2020,49,Web portal,dj_2578
2192,10/7/2020,11/26/2020,50,Call,dj_2944
2193,10/7/2020,11/12/2020,36,Call,dj_3309
2194,9/8/2020,10/2/2020,24,Web portal,dj_3310
2195,9/8/2020,10/19/2020,41,Call,dj_2945
2196,10/8/2020,1/11/2021,95,Web portal,dj_2014
2197,10/8/2020,11/17/2020,40,Call,dj_2580
2198,9/9/2020,9/28/2020,19,Web portal,dj_1285
2199,10/9/2020,12/8/2020,60,Call,dj_2581
2200,11/9/2020,1/15/2021,67,Web portal,dj_4041
2201,11/9/2020,12/7/2020,28,Web portal,dj_3311
2202,8/10/2020,11/11/2020,93,Call,dj_2217
2203,9/10/2020,11/9/2020,60,Web portal,dj_3312
2204,11/10/2020,12/17/2020,37,Call,dj_556
2205,8/11/2020,11/3/2020,84,Call,dj_2948
2206,8/11/2020,9/9/2020,29,Web portal,dj_3678
2207,8/11/2020,10/15/2020,65,Call,dj_557
2208,9/11/2020,10/5/2020,24,Web portal,dj_3313
2209,10/11/2020,12/13/2020,63,Web portal,dj_192
2210,10/11/2020,11/7/2020,27,Call,dj_2218
2211,10/11/2020,11/7/2020,27,Web portal,dj_1287
2212,11/11/2020,3/1/2021,110,Call,dj_2583
2213,11/12/2020,1/25/2021,74,Web portal,dj_3314
2214,8/12/2020,11/28/2020,108,Web portal,dj_5008
2215,10/12/2020,12/9/2020,58,Call,dj_923
2216,10/12/2020,1/23/2021,103,Call,dj_2949
2217,10/13/2020,2/1/2021,111,Call,dj_3315
2218,10/13/2020,11/3/2020,21,Web portal,dj_559
2219,11/13/2020,3/4/2021,111,Web portal,dj_3680
2220,10/13/2020,12/14/2020,62,Call,dj_4643
2221,9/14/2020,1/7/2021,115,Call,dj_3316
2222,11/14/2020,1/17/2021,64,Web portal,dj_3681
2223,11/14/2020,3/3/2021,109,Call,dj_2221
2224,11/14/2020,2/6/2021,84,Web portal,dj_5010
2225,9/15/2020,12/5/2020,81,Call,dj_561
2226,9/15/2020,12/19/2020,95,Web portal,dj_2222
2227,11/15/2020,1/19/2021,65,Call,dj_196
2228,11/15/2020,12/14/2020,29,Web portal,dj_2952
2229,8/15/2020,10/20/2020,66,Web portal,dj_1656
2230,8/15/2020,10/27/2020,73,Call,dj_3682
2231,9/15/2020,11/5/2020,51,Web portal,dj_3317
2232,11/15/2020,1/23/2021,69,Web portal,dj_2021
2233,11/15/2020,1/14/2021,60,Call,dj_926
2234,8/16/2020,10/17/2020,62,Call,dj_1657
2235,11/16/2020,2/15/2021,91,Web portal,dj_2953
2236,11/16/2020,3/9/2021,113,Call,dj_562
2237,7/16/2020,12/13/2020,150,Call,dj_3318
2238,10/17/2020,2/1/2021,107,Web portal,dj_3319
2239,10/17/2020,12/7/2020,51,Web portal,dj_928
2240,11/17/2020,12/9/2020,22,Web portal,dj_2224
2241,11/18/2020,2/2/2021,76,Web portal,dj_2590
2242,11/18/2020,1/4/2021,47,Call,dj_4648
2243,7/18/2020,12/13/2020,148,Call,dj_3320
2244,11/18/2020,1/27/2021,70,Call,dj_564
2245,9/19/2020,12/13/2020,85,Call,dj_3686
2246,9/19/2020,11/29/2020,71,Web portal,dj_565
2247,10/19/2020,12/20/2020,62,Web portal,dj_3321
2248,11/19/2020,1/12/2021,54,Call,dj_4051
2249,8/20/2020,11/28/2020,100,Call,dj_3322
2250,9/20/2020,11/30/2020,71,Web portal,dj_931
2251,9/20/2020,11/27/2020,68,Web portal,dj_4052
2252,10/21/2020,11/15/2020,25,Call,dj_3688
2253,10/21/2020,2/9/2021,111,Call,dj_4053
2254,9/21/2020,12/10/2020,80,Call,dj_202
2255,10/21/2020,11/14/2020,24,Web portal,dj_3323
2256,9/22/2020,10/14/2020,22,Call,dj_2229
2257,9/22/2020,12/23/2020,92,Call,dj_1663
2258,9/22/2020,12/25/2020,94,Web portal,dj_4054
2259,9/22/2020,11/24/2020,63,Call,dj_3689
2260,10/22/2020,1/30/2021,100,Web portal,dj_3324
2261,11/22/2020,3/14/2021,112,Web portal,dj_568
2262,9/23/2020,12/6/2020,74,Web portal,dj_3325
2263,9/23/2020,11/18/2020,56,Web portal,dj_569
2264,8/24/2020,12/7/2020,105,Call,dj_5020
2265,9/24/2020,1/11/2021,109,Call,dj_2596
2266,8/24/2020,11/13/2020,81,Web portal,dj_3326
2267,8/25/2020,10/20/2020,56,Web portal,dj_3327
2268,9/25/2020,11/26/2020,62,Web portal,dj_5021
2269,11/25/2020,2/19/2021,86,Call,dj_4057
2270,8/26/2020,11/17/2020,83,Web portal,dj_3693
2271,10/26/2020,12/22/2020,57,Web portal,dj_3328
2272,8/27/2020,12/4/2020,99,Call,dj_5023
2273,10/27/2020,12/23/2020,57,Web portal,dj_2234
2274,10/27/2020,12/9/2020,43,Web portal,dj_3329
2275,8/27/2020,10/1/2020,35,Call,dj_938
2276,9/28/2020,10/14/2020,16,Web portal,dj_3330
2277,10/28/2020,1/29/2021,93,Call,dj_3695
2278,8/29/2020,10/26/2020,58,Call,dj_2601
2279,7/29/2020,12/13/2020,137,Web portal,dj_3331
2280,11/29/2020,1/26/2021,58,Web portal,dj_210
2281,11/29/2020,3/17/2021,108,Call,dj_5025
2282,8/30/2020,12/27/2020,119,Call,dj_211
2283,9/30/2020,11/18/2020,49,Call,dj_3332
2284,11/30/2020,12/15/2020,15,Web portal,dj_4660
2285,10/30/2020,12/12/2020,43,Web portal,dj_2602
2286,8/31/2020,12/19/2020,110,Call,dj_4063
2287,8/31/2020,9/30/2020,30,Call,dj_3333
2288,9/1/2020,9/25/2020,24,Call,dj_943
2289,9/1/2020,12/2/2020,92,Web portal,dj_4064
2290,12/1/2020,12/25/2020,24,Web portal,dj_2239
2291,10/1/2020,12/31/2020,91,Web portal,dj_3334
2292,10/1/2020,12/6/2020,66,Web portal,dj_578
2293,10/2/2020,11/17/2020,46,Call,dj_2605
2294,9/2/2020,10/26/2020,54,Call,dj_4663
2295,10/2/2020,11/7/2020,36,Web portal,dj_3335
2296,11/3/2020,1/20/2021,78,Call,dj_4066
2297,10/3/2020,11/4/2020,32,Call,dj_2241
2298,11/3/2020,11/18/2020,15,Call,dj_3336
2299,11/4/2020,3/2/2021,118,Web portal,dj_3337
2300,12/4/2020,2/25/2021,83,Call,dj_946
2301,12/4/2020,4/3/2021,120,Web portal,dj_2242
2302,12/4/2020,3/12/2021,98,Call,dj_1676
2303,9/4/2020,11/18/2020,75,Call,dj_2607
2304,10/4/2020,12/6/2020,63,Call,dj_2972
2305,12/5/2020,1/5/2021,31,Web portal,dj_3338
2306,9/5/2020,10/10/2020,35,Web portal,dj_582
2307,11/6/2020,1/22/2021,77,Call,dj_3339
2308,12/7/2020,1/10/2021,34,Web portal,dj_219
2309,9/7/2020,1/2/2021,117,Call,dj_1314
2310,11/7/2020,2/24/2021,109,Call,dj_2975
2311,11/7/2020,1/10/2021,64,Call,dj_584
2312,12/7/2020,3/1/2021,84,Web portal,dj_3340
2313,12/7/2020,1/13/2021,37,Call,dj_1679
2314,9/8/2020,10/3/2020,25,Web portal,dj_4071
2315,10/8/2020,1/19/2021,103,Web portal,dj_220
2316,10/8/2020,1/31/2021,115,Web portal,dj_2246
2317,11/8/2020,1/17/2021,70,Web portal,dj_3341
2318,12/8/2020,1/4/2021,27,Call,dj_3706
2319,10/9/2020,11/6/2020,28,Call,dj_3342
2320,11/9/2020,1/28/2021,80,Call,dj_4072
2321,12/10/2020,4/9/2021,120,Call,dj_3343
2322,9/10/2020,12/20/2020,101,Web portal,dj_2248
2323,10/10/2020,1/1/2021,83,Web portal,dj_1682
2324,10/11/2020,1/2/2021,83,Call,dj_3344
2325,9/11/2020,12/22/2020,102,Call,dj_588
2326,12/11/2020,2/9/2021,60,Call,dj_4074
2327,12/12/2020,2/17/2021,67,Web portal,dj_2980
2328,10/12/2020,11/30/2020,49,Call,dj_2615
2329,11/12/2020,2/7/2021,87,Web portal,dj_3345
2330,10/13/2020,11/22/2020,40,Call,dj_2251
2331,10/13/2020,1/16/2021,95,Web portal,dj_3346
2332,10/13/2020,12/12/2020,60,Call,dj_3711
2333,11/13/2020,1/8/2021,56,Web portal,dj_2981
2334,10/14/2020,12/25/2020,72,Call,dj_2252
2335,11/14/2020,2/5/2021,83,Web portal,dj_3712
2336,11/14/2020,1/16/2021,63,Web portal,dj_3347
2337,12/14/2020,3/17/2021,93,Web portal,dj_1321
2338,9/15/2020,10/25/2020,40,Web portal,dj_3348
2339,9/15/2020,10/20/2020,35,Call,dj_592
2340,11/15/2020,1/24/2021,70,Web portal,dj_957
2341,12/15/2020,2/6/2021,53,Call,dj_2253
2342,11/16/2020,2/9/2021,85,Web portal,dj_3349
2343,11/16/2020,2/16/2021,92,Call,dj_1688
2344,12/16/2020,1/17/2021,32,Call,dj_1323
2345,11/17/2020,2/7/2021,82,Call,dj_2255
2346,11/17/2020,12/12/2020,25,Call,dj_3715
2347,9/17/2020,12/10/2020,84,Call,dj_2620
2348,10/17/2020,1/2/2021,77,Call,dj_3350
2349,10/18/2020,12/20/2020,63,Web portal,dj_595
2350,11/18/2020,2/21/2021,95,Call,dj_1690
2351,11/18/2020,1/4/2021,47,Call,dj_3351
2352,10/19/2020,11/18/2020,30,Web portal,dj_2987
2353,10/19/2020,12/11/2020,53,Web portal,dj_961
2354,12/19/2020,3/13/2021,84,Web portal,dj_4082
2355,8/19/2020,12/13/2020,116,Call,dj_3352
2356,9/20/2020,11/23/2020,64,Web portal,dj_2623
2357,12/20/2020,4/16/2021,117,Web portal,dj_232
2358,11/20/2020,1/16/2021,57,Call,dj_2988
2359,8/20/2020,1/13/2021,146,Call,dj_3353
2360,8/21/2020,12/13/2020,114,Call,dj_3354
2361,10/21/2020,11/25/2020,35,Web portal,dj_4682
2362,11/22/2020,3/16/2021,114,Web portal,dj_964
2363,11/22/2020,3/8/2021,106,Call,dj_1694
2364,10/22/2020,12/17/2020,56,Call,dj_3355
2365,10/22/2020,2/8/2021,109,Call,dj_2260
2366,11/22/2020,2/20/2021,90,Web portal,dj_2990
2367,12/22/2020,1/11/2021,20,Web portal,dj_1329
2368,9/23/2020,12/11/2020,79,Web portal,dj_3356
2369,10/23/2020,1/30/2021,99,Web portal,dj_1695
2370,11/23/2020,1/22/2021,60,Call,dj_2991
2371,12/23/2020,1/26/2021,34,Call,dj_2626
2372,12/23/2020,4/13/2021,111,Call,dj_235
2373,9/23/2020,11/15/2020,53,Call,dj_965
2374,10/23/2020,11/8/2020,16,Web portal,dj_2261
2375,8/24/2020,12/13/2020,111,Web portal,dj_3357
2376,9/25/2020,1/16/2021,113,Web portal,dj_2628
2377,9/25/2020,10/10/2020,15,Call,dj_3358
2378,11/25/2020,3/20/2021,115,Web portal,dj_5052
2379,11/26/2020,2/1/2021,67,Call,dj_603
2380,12/26/2020,3/12/2021,76,Call,dj_2264
2381,11/26/2020,1/11/2021,46,Web portal,dj_2994
2382,12/26/2020,2/11/2021,47,Web portal,dj_3359
2383,9/27/2020,11/21/2020,55,Web portal,dj_1699
2384,12/27/2020,1/15/2021,19,Web portal,dj_3360
2385,11/27/2020,12/27/2020,30,Web portal,dj_2630
2386,9/28/2020,12/5/2020,68,Web portal,dj_3361
2387,12/28/2020,3/19/2021,81,Call,dj_2996
2388,11/29/2020,12/28/2020,29,Web portal,dj_3362
2389,10/30/2020,2/20/2021,113,Web portal,dj_4691
2390,11/30/2020,3/10/2021,100,Call,dj_2268
2391,8/30/2020,12/13/2020,105,Call,dj_3363
2392,12/30/2020,3/28/2021,88,Call,dj_3728
2393,11/30/2020,1/13/2021,44,Web portal,dj_3729
2394,12/31/2020,4/6/2021,96,Web portal,dj_2999
2395,12/31/2020,2/16/2021,47,Call,dj_973
2396,8/31/2020,12/13/2020,104,Call,dj_3364
2397,12/31/2020,4/23/2021,113,Call,dj_2269
2398,11/1/2020,2/6/2021,97,Call,dj_5059
2399,1/1/2021,5/1/2021,120,Call,dj_3365
2400,10/2/2020,11/24/2020,53,Web portal,dj_245
2401,12/2/2020,3/11/2021,99,Web portal,dj_3366
2402,12/2/2020,2/7/2021,67,Call,dj_3001
2403,10/2/2020,12/4/2020,63,Call,dj_610
2404,12/2/2020,3/14/2021,102,Call,dj_2271
2405,12/2/2020,3/30/2021,118,Web portal,dj_1340
2406,1/3/2021,2/1/2021,29,Call,dj_4695
2407,11/3/2020,12/21/2020,48,Call,dj_3367
2408,10/4/2020,12/9/2020,66,Web portal,dj_3368
2409,1/4/2021,3/21/2021,76,Call,dj_3733
2410,10/4/2020,12/4/2020,61,Web portal,dj_977
2411,12/4/2020,1/16/2021,43,Call,dj_1707
2412,1/4/2021,2/24/2021,51,Call,dj_1342
2413,12/5/2020,1/11/2021,37,Web portal,dj_3369
2414,12/5/2020,12/26/2020,21,Call,dj_2274
2415,12/5/2020,1/5/2021,31,Call,dj_978
2416,9/6/2020,12/13/2020,98,Web portal,dj_3370
2417,12/6/2020,3/2/2021,86,Call,dj_2275
2418,1/6/2021,2/5/2021,30,Web portal,dj_3005
2419,10/7/2020,10/28/2020,21,Call,dj_615
2420,12/7/2020,1/31/2021,55,Web portal,dj_3736
2421,11/7/2020,12/15/2020,38,Call,dj_3371
2422,11/8/2020,3/2/2021,114,Call,dj_3372
2423,11/8/2020,2/28/2021,112,Call,dj_2642
2424,1/8/2021,5/7/2021,119,Web portal,dj_3737
2425,10/9/2020,1/8/2021,91,Call,dj_617
2426,12/9/2020,3/7/2021,88,Web portal,dj_1347
2427,1/9/2021,5/9/2021,120,Call,dj_3738
2428,12/9/2020,3/5/2021,86,Web portal,dj_3373
2429,10/10/2020,12/25/2020,76,Call,dj_3374
2430,12/11/2020,1/27/2021,47,Call,dj_3375
2431,10/12/2020,1/7/2021,87,Call,dj_3741
2432,10/12/2020,12/15/2020,64,Call,dj_1715
2433,1/12/2021,3/23/2021,70,Web portal,dj_3376
2434,11/13/2020,12/16/2020,33,Call,dj_4705
2435,9/13/2020,2/13/2021,153,Web portal,dj_3377
2436,12/13/2020,1/13/2021,31,Call,dj_1716
2437,11/14/2020,2/19/2021,97,Call,dj_2648
2438,10/14/2020,11/25/2020,42,Web portal,dj_622
2439,12/14/2020,1/23/2021,40,Web portal,dj_3378
2440,12/15/2020,4/1/2021,107,Web portal,dj_3379
2441,1/15/2021,2/4/2021,20,Web portal,dj_3014
2442,11/16/2020,12/22/2020,36,Call,dj_3015
2443,11/16/2020,12/9/2020,23,Call,dj_3745
2444,11/16/2020,2/7/2021,83,Web portal,dj_989
2445,11/16/2020,12/14/2020,28,Web portal,dj_2285
2446,12/16/2020,1/30/2021,45,Call,dj_5074
2447,1/16/2021,2/2/2021,17,Call,dj_3380
2448,12/17/2020,3/25/2021,98,Web portal,dj_3016
2449,12/17/2020,3/7/2021,80,Call,dj_3381
2450,1/17/2021,3/20/2021,62,Web portal,dj_260
2451,10/17/2020,11/28/2020,42,Call,dj_2651
2452,12/17/2020,4/11/2021,115,Call,dj_990
2453,11/18/2020,1/10/2021,53,Call,dj_261
2454,10/18/2020,2/11/2021,116,Call,dj_3747
2455,11/18/2020,12/8/2020,20,Call,dj_3382
2456,11/18/2020,2/23/2021,97,Call,dj_2652
2457,11/18/2020,3/9/2021,111,Web portal,dj_3017
2458,10/19/2020,1/10/2021,83,Call,dj_1722
2459,10/19/2020,1/15/2021,88,Call,dj_3383
2460,11/19/2020,2/8/2021,81,Call,dj_627
2461,12/19/2020,2/25/2021,68,Call,dj_1357
2462,12/19/2020,1/23/2021,35,Call,dj_262
2463,12/20/2020,1/6/2021,17,Web portal,dj_3384
2464,12/20/2020,4/12/2021,113,Call,dj_5078
2465,10/21/2020,12/4/2020,44,Web portal,dj_3385
2466,12/21/2020,2/11/2021,52,Call,dj_994
2467,12/22/2020,4/8/2021,107,Call,dj_3386
2468,1/22/2021,2/27/2021,36,Call,dj_1725
2469,11/22/2020,12/30/2020,38,Web portal,dj_3751
2470,1/22/2021,4/12/2021,80,Web portal,dj_995
2471,10/23/2020,2/19/2021,119,Call,dj_266
2472,1/23/2021,3/8/2021,44,Web portal,dj_3387
2473,1/23/2021,5/19/2021,116,Call,dj_3752
2474,10/24/2020,2/16/2021,115,Call,dj_3388
2475,1/24/2021,4/3/2021,69,Web portal,dj_632
2476,9/25/2020,12/13/2020,79,Web portal,dj_3389
2477,11/25/2020,3/11/2021,106,Call,dj_268
2478,11/25/2020,3/3/2021,98,Call,dj_3024
2479,12/25/2020,1/21/2021,27,Call,dj_3754
2480,11/26/2020,1/9/2021,44,Web portal,dj_3390
2481,12/26/2020,3/22/2021,86,Web portal,dj_2295
2482,11/27/2020,2/9/2021,74,Web portal,dj_2661
2483,10/27/2020,12/16/2020,50,Web portal,dj_4719
2484,1/27/2021,4/24/2021,87,Call,dj_3391
2485,11/28/2020,2/17/2021,81,Web portal,dj_1366
2486,11/22/2020,11/29/2020,7,E-mail,dj_4720
2487,11/23/2020,11/30/2020,7,E-mail,dj_5086
2488,11/24/2020,12/1/2020,7,E-mail,dj_3757
2489,11/25/2020,12/2/2020,7,E-mail,dj_4354
2490,11/26/2020,12/3/2020,7,Call,dj_1731
2491,11/27/2020,12/4/2020,7,Call,dj_636
2492,11/28/2020,1/27/2021,60,Call,dj_1001
2493,12/28/2020,1/19/2021,22,Call,dj_3392
2494,1/28/2021,5/16/2021,108,Call,dj_2297
2495,11/29/2020,3/26/2021,117,Web portal,dj_3393
2496,12/29/2020,1/26/2021,28,Web portal,dj_3758
2497,1/29/2021,4/7/2021,68,Call,dj_1732
2498,12/29/2020,1/22/2021,24,Web portal,dj_3028
2499,10/30/2020,1/2/2021,64,Web portal,dj_3394
2500,12/30/2020,4/5/2021,96,Call,dj_638
2501,1/30/2021,3/10/2021,39,Web portal,dj_3029
2502,10/30/2020,1/3/2021,65,Call,dj_5820
2503,12/30/2020,4/5/2021,96,Call,dj_5454
2504,1/30/2021,3/10/2021,39,Call,dj_2299
2505,10/30/2020,1/3/2021,65,Call,dj_3759
2506,12/30/2020,4/5/2021,96,Call,dj_4356
2507,1/30/2021,3/10/2021,39,Call,dj_2664
2508,11/1/2020,2/16/2021,107,Call,dj_3395
2509,1/1/2021,3/25/2021,83,Web portal,dj_1734
2510,1/1/2021,4/2/2021,91,Call,dj_3030
2511,1/1/2021,2/16/2021,46,Web portal,dj_3760
2512,12/2/2020,1/2/2021,31,Call,dj_1735
2513,1/2/2021,3/21/2021,78,Call,dj_2666
2514,1/2/2021,2/27/2021,56,Call,dj_3396
2515,1/2/2021,4/30/2021,118,Call,dj_2301
2516,2/2/2021,2/17/2021,15,Call,dj_640
2517,12/3/2020,3/22/2021,109,Web portal,dj_641
2518,11/3/2020,1/4/2021,62,Web portal,dj_2667
2519,12/3/2020,2/18/2021,77,Web portal,dj_3032
2520,12/3/2020,2/11/2021,70,Web portal,dj_3762
2521,1/3/2021,4/16/2021,103,Web portal,dj_3397
2522,11/4/2020,12/13/2020,39,Web portal,dj_3398
2523,1/4/2021,4/12/2021,98,Call,dj_3033
2524,11/4/2020,12/19/2020,45,Web portal,dj_2303
2525,2/4/2021,4/28/2021,83,Call,dj_1737
2526,11/5/2020,2/17/2021,104,Call,dj_3764
2527,12/5/2020,2/12/2021,69,Web portal,dj_3399
2528,12/5/2020,1/17/2021,43,Web portal,dj_2669
2529,1/5/2021,2/5/2021,31,Web portal,dj_643
2530,11/6/2020,12/14/2020,38,Call,dj_1009
2531,12/6/2020,3/17/2021,101,Call,dj_3765
2532,2/6/2021,4/1/2021,54,Call,dj_3035
2533,1/6/2021,2/10/2021,35,Call,dj_3400
2534,12/7/2020,12/29/2020,22,Call,dj_3401
2535,12/7/2020,2/10/2021,65,Call,dj_2671
2536,11/8/2020,1/18/2021,71,Call,dj_1376
2537,11/8/2020,1/18/2021,71,Call,dj_281
2538,1/8/2021,1/24/2021,16,Web portal,dj_3402
2539,2/8/2021,3/9/2021,29,Web portal,dj_3037
2540,12/9/2020,1/11/2021,33,Web portal,dj_2673
2541,12/9/2020,3/5/2021,86,Call,dj_3038
2542,2/9/2021,4/12/2021,62,Web portal,dj_3403
2543,12/10/2020,4/4/2021,115,Call,dj_283
2544,1/10/2021,2/2/2021,23,Web portal,dj_3404
2545,12/10/2020,2/1/2021,53,Call,dj_2674
2546,11/11/2020,1/14/2021,64,Call,dj_3770
2547,12/11/2020,2/25/2021,76,Web portal,dj_284
2548,12/11/2020,1/24/2021,44,Call,dj_3040
2549,11/11/2020,1/8/2021,58,Call,dj_3405
2550,1/11/2021,3/15/2021,63,Call,dj_1014
2551,12/12/2020,1/2/2021,21,Web portal,dj_2676
2552,1/12/2021,3/9/2021,56,Web portal,dj_3406
2553,2/12/2021,4/16/2021,63,Call,dj_1380
2554,12/12/2020,3/22/2021,100,Web portal,dj_3041
2555,1/13/2021,2/23/2021,41,Call,dj_3772
2556,2/13/2021,3/4/2021,19,Call,dj_3407
2557,11/14/2020,1/16/2021,63,Web portal,dj_3408
2558,12/14/2020,3/1/2021,77,Call,dj_2678
2559,2/14/2021,5/5/2021,80,Web portal,dj_652
2560,11/15/2020,1/4/2021,50,Call,dj_1748
2561,12/15/2020,12/31/2020,16,Call,dj_3409
2562,1/15/2021,5/1/2021,106,Web portal,dj_653
2563,1/15/2021,3/20/2021,64,Web portal,dj_2314
2564,12/16/2020,4/15/2021,120,Call,dj_2680
2565,1/16/2021,3/18/2021,61,Web portal,dj_3410
2566,12/16/2020,1/29/2021,44,Call,dj_654
2567,11/17/2020,3/8/2021,111,Call,dj_3411
2568,11/18/2020,3/13/2021,115,Web portal,dj_1021
2569,12/18/2020,4/15/2021,118,Web portal,dj_3412
2570,12/18/2020,1/25/2021,38,Web portal,dj_656
2571,11/19/2020,2/3/2021,76,Web portal,dj_2318
2572,12/19/2020,2/3/2021,46,Call,dj_2683
2573,2/19/2021,4/4/2021,44,Call,dj_1752
2574,11/19/2020,1/22/2021,64,Call,dj_1022
2575,1/19/2021,5/1/2021,102,Call,dj_3413
2576,12/20/2020,3/2/2021,72,Call,dj_1388
2577,1/20/2021,4/10/2021,80,Web portal,dj_2319
2578,1/20/2021,3/6/2021,45,Call,dj_3414
2579,11/20/2020,2/9/2021,81,Call,dj_2684
2580,1/20/2021,4/22/2021,92,Call,dj_3049
2581,2/21/2021,5/18/2021,86,Call,dj_3415
2582,1/22/2021,3/9/2021,46,Web portal,dj_3416
2583,2/22/2021,4/23/2021,60,Call,dj_3051
2584,2/22/2021,5/24/2021,91,Web portal,dj_2686
2585,12/22/2020,1/28/2021,37,Web portal,dj_1025
2586,11/23/2020,12/28/2020,35,Call,dj_296
2587,1/23/2021,2/13/2021,21,Web portal,dj_3417
2588,12/23/2020,4/18/2021,116,Web portal,dj_1026
2589,1/24/2021,3/4/2021,39,Call,dj_297
2590,12/24/2020,2/9/2021,47,Call,dj_3053
2591,2/24/2021,4/5/2021,40,Web portal,dj_2323
2592,10/24/2020,4/13/2021,171,Call,dj_3418
2593,12/25/2020,2/8/2021,45,Call,dj_3419
2594,1/26/2021,3/8/2021,41,Call,dj_3420
2595,2/26/2021,6/23/2021,117,Web portal,dj_2690
2596,11/26/2020,1/29/2021,64,Call,dj_664
2597,11/26/2020,2/26/2021,92,Web portal,dj_2325
2598,11/27/2020,1/19/2021,53,Web portal,dj_1030
2599,1/27/2021,3/13/2021,45,Call,dj_1760
2600,2/27/2021,4/2/2021,34,Web portal,dj_3421
2601,2/27/2021,5/24/2021,86,Web portal,dj_300
2602,12/27/2020,4/21/2021,115,Call,dj_2691
2603,2/27/2021,5/12/2021,74,Call,dj_3056
2604,12/28/2020,3/28/2021,90,Call,dj_3787
2605,12/28/2020,3/2/2021,64,Call,dj_666
2606,1/28/2021,4/10/2021,72,Web portal,dj_3422
2607,1/29/2021,5/5/2021,96,Call,dj_3423
2608,1/29/2021,5/29/2021,120,Web portal,dj_3788
2609,1/29/2021,3/18/2021,48,Web portal,dj_2693
2610,11/30/2020,12/20/2020,20,Call,dj_303
2611,12/30/2020,2/7/2021,39,Web portal,dj_3789
2612,2/28/2021,4/7/2021,38,Web portal,dj_2694
2613,1/30/2021,4/24/2021,84,Call,dj_3424
2614,1/30/2021,3/9/2021,38,Call,dj_668
2615,1/31/2021,4/18/2021,77,Call,dj_1764
2616,2/28/2021,6/28/2021,120,Web portal,dj_669
2617,12/31/2020,1/20/2021,20,Call,dj_2330
2618,1/31/2021,3/12/2021,40,Call,dj_3425
2619,1/1/2021,2/3/2021,33,Call,dj_305
2620,1/1/2021,1/29/2021,28,Web portal,dj_3426
2621,2/1/2021,5/3/2021,91,Call,dj_1765
2622,3/1/2021,3/30/2021,29,Web portal,dj_2331
2623,2/2/2021,2/27/2021,25,Call,dj_3792
2624,12/2/2020,3/6/2021,94,Call,dj_2332
2625,12/3/2020,3/20/2021,107,Call,dj_2698
2626,12/3/2020,1/24/2021,52,Call,dj_1402
2627,1/3/2021,4/30/2021,117,Call,dj_4756
2628,2/3/2021,3/8/2021,33,Web portal,dj_672
2629,2/4/2021,5/3/2021,88,Call,dj_2699
2630,12/6/2020,1/4/2021,29,Call,dj_1405
2631,1/6/2021,2/9/2021,34,Web portal,dj_2336
2632,2/6/2021,2/26/2021,20,Call,dj_3796
2633,1/6/2021,5/6/2021,120,Web portal,dj_1770
2634,12/7/2020,1/30/2021,54,Web portal,dj_1406
2635,2/7/2021,3/30/2021,51,Call,dj_3797
2636,2/7/2021,5/2/2021,84,Web portal,dj_1041
2637,12/8/2020,3/25/2021,107,Web portal,dj_1772
2638,1/8/2021,1/26/2021,18,Call,dj_677
2639,12/9/2020,3/4/2021,85,Web portal,dj_1773
2640,2/9/2021,5/7/2021,87,Call,dj_3799
2641,3/9/2021,4/12/2021,34,Web portal,dj_3434
2642,1/9/2021,2/11/2021,33,Web portal,dj_678
2643,3/11/2021,4/26/2021,46,Web portal,dj_315
2644,1/11/2021,3/2/2021,50,Web portal,dj_3801
2645,1/12/2021,4/3/2021,81,Call,dj_2342
2646,1/13/2021,3/2/2021,48,Web portal,dj_2708
2647,2/14/2021,5/25/2021,100,Web portal,dj_318
2648,3/15/2021,5/16/2021,62,Call,dj_319
2649,3/15/2021,5/3/2021,49,Web portal,dj_3440
2650,1/16/2021,3/5/2021,48,Web portal,dj_3806
2651,12/17/2020,2/19/2021,64,Web portal,dj_321
2652,2/18/2021,4/3/2021,44,Web portal,dj_3078
2653,12/18/2020,3/18/2021,90,Web portal,dj_322
2654,12/19/2020,2/25/2021,68,Web portal,dj_3079
2655,2/19/2021,5/13/2021,83,Call,dj_1783
2656,3/19/2021,4/29/2021,41,Call,dj_688
2657,12/20/2020,3/25/2021,95,Call,dj_324
2658,12/20/2020,4/4/2021,105,Call,dj_1419
2659,3/20/2021,6/23/2021,95,Call,dj_2715
2660,3/20/2021,6/20/2021,92,Call,dj_3810
2661,2/21/2021,5/16/2021,84,Call,dj_3081
2662,1/22/2021,3/18/2021,55,Web portal,dj_326
2663,3/22/2021,5/26/2021,65,Call,dj_2352
2664,2/23/2021,6/10/2021,107,Call,dj_327
2665,12/24/2020,4/14/2021,111,Call,dj_3449
2666,3/24/2021,5/26/2021,63,Web portal,dj_3814
2667,1/25/2021,2/23/2021,29,Call,dj_329
2668,1/25/2021,3/3/2021,37,Web portal,dj_1424
2669,12/25/2020,2/1/2021,38,Call,dj_1789
